area_m2,floor_level,subway_dist_m,building_age,room_count,bathroom_count,school_score,parking_spots,mgmt_fee_krw,price_100m_krw
86.7,5,129,6,4,3,76.5,3,175812,7.392
100.3,7,1313,20,4,3,63.4,3,118985,6.785
90.4,9,564,26,4,3,53.0,3,190240,5.951
53.7,8,703,30,2,1,79.3,1,153757,3.87
86.4,20,1147,31,4,3,89.9,3,131248,6.537
81.2,19,354,26,2,1,55.6,1,228633,5.267
65.0,11,730,4,3,2,83.2,3,271918,5.78
66.1,10,462,21,3,2,45.0,2,252257,4.07
58.3,21,983,4,2,1,61.1,2,287925,4.564
69.0,13,888,23,4,3,76.9,3,176084,5.524
97.2,6,162,17,3,2,69.6,2,217776,6.886
26.8,18,802,7,2,1,92.1,1,181793,3.717
89.5,1,1283,6,4,3,84.1,3,136486,6.911
79.8,5,1196,27,3,2,78.2,2,177022,5.215
104.5,18,740,17,3,2,100.0,3,213609,7.993
108.5,18,1186,10,4,3,67.7,3,165238,7.803
103.1,1,257,2,4,3,67.7,3,187864,7.587
56.5,14,1045,11,2,2,75.3,2,248560,4.312
103.3,12,80,15,5,3,54.5,4,347627,7.474
98.5,14,1201,1,4,3,44.8,3,153107,7.002
138.2,1,821,21,5,4,63.6,4,149854,9.137
79.2,2,661,27,3,2,65.4,2,190905,4.705
84.5,1,336,34,2,1,72.0,2,240859,4.685
52.3,9,826,12,2,1,57.1,1,265324,3.34
106.3,12,1135,2,3,2,88.8,3,176166,8.307
47.2,7,657,1,1,2,94.0,1,310284,4.403
93.1,7,380,16,4,3,88.3,3,207979,7.591
72.4,15,861,10,2,1,68.1,1,206162,5.253
104.3,10,953,15,4,3,62.4,3,274682,7.129
69.2,9,328,30,2,2,65.6,2,179651,4.325
105.8,11,845,31,4,2,89.8,3,184531,7.09
72.1,5,1117,3,2,2,76.6,1,133361,5.447
59.7,8,580,22,2,1,72.6,1,119177,4.512
105.6,1,1089,14,3,2,66.7,2,238638,6.153
66.1,9,489,14,2,1,86.1,1,179063,5.196
77.6,8,369,19,2,2,79.9,2,211057,5.926
83.2,4,466,3,3,2,76.5,2,256570,6.389
129.0,10,277,15,5,3,66.2,4,110538,9.737
120.9,8,548,13,5,4,92.1,3,220313,9.481
55.7,1,213,23,2,1,72.1,2,289319,4.221
97.3,18,694,27,4,3,97.1,3,240040,7.61
89.4,14,665,8,2,2,80.8,1,147072,6.881
68.8,9,1065,21,3,2,69.0,2,273349,4.121
73.2,3,1200,12,3,2,69.1,2,215907,4.563
96.1,3,973,1,4,3,74.9,2,215111,7.097
45.9,1,1183,20,2,1,62.8,2,96867,2.777
80.4,3,1340,28,3,2,88.5,2,260883,4.884
61.6,11,1157,28,2,2,84.1,2,74353,4.565
70.5,5,934,24,3,2,84.6,3,174222,5.022
101.8,5,1128,21,4,3,63.2,3,102110,6.452
59.0,12,93,14,2,2,70.6,2,180269,4.841
62.6,1,1204,12,2,1,67.8,2,175663,4.145
74.7,7,971,23,3,2,80.5,2,165801,5.156
111.7,6,556,30,4,3,83.1,3,169116,7.46
116.8,9,80,13,4,3,91.0,3,257366,9.042
33.3,1,805,17,1,1,49.4,1,112173,1.88
61.5,2,424,11,2,1,78.9,1,78775,5.224
75.9,20,997,22,3,2,63.3,2,202674,5.252
65.1,14,369,14,3,3,74.8,2,129125,5.818
76.9,10,1061,16,3,2,69.9,2,183289,5.161
53.1,13,696,27,2,2,74.1,2,101012,3.751
93.5,4,688,15,3,3,63.9,3,217950,6.41
107.6,10,611,35,4,3,86.9,3,87845,7.527
25.0,3,459,17,1,1,52.1,0,219695,1.813
25.0,18,508,19,1,1,78.5,0,100561,2.891
74.9,13,1120,22,2,1,63.2,1,122783,4.432
47.8,5,1432,16,2,2,86.3,2,79694,3.827
128.5,19,1283,26,5,3,95.3,4,182551,9.19
110.1,9,673,10,4,3,80.4,3,210236,8.319
67.0,3,826,4,2,2,81.4,1,148909,5.387
104.1,10,779,22,4,3,84.4,4,216769,7.84
75.1,5,581,18,3,2,72.6,3,199116,5.65
102.0,12,992,1,3,2,53.4,3,147472,7.41
95.8,8,805,21,3,2,66.1,3,159848,6.379
37.0,7,128,19,1,1,79.4,1,204288,3.348
101.5,13,658,32,4,3,75.7,4,247528,6.73
53.8,24,146,10,3,2,57.5,2,211475,5.078
59.0,17,469,26,3,2,65.9,2,60060,4.922
120.7,13,1144,26,4,3,68.0,4,198677,7.588
83.9,7,219,1,3,2,69.3,3,210753,6.899
94.7,17,320,9,4,3,91.6,3,221261,8.105
81.4,3,1188,21,3,2,86.2,2,129803,5.642
65.8,9,925,12,3,2,66.5,2,99204,4.744
54.4,21,688,14,2,2,72.2,2,250696,4.521
89.4,5,726,9,3,2,81.8,3,217240,6.6
54.4,10,475,11,2,2,68.1,1,143527,4.504
119.1,19,284,20,4,3,79.4,3,221664,9.01
46.8,7,387,22,2,1,68.9,1,100545,3.524
73.0,14,702,21,2,1,65.9,2,123638,5.088
104.4,15,744,15,4,3,75.3,3,209502,8.074
45.0,18,273,25,1,1,87.9,1,213784,3.852
96.3,7,749,10,3,2,81.0,2,212064,7.095
95.3,1,958,3,4,2,84.0,3,144711,7.26
105.1,17,1027,23,4,3,68.4,3,83549,7.515
95.6,11,860,14,4,3,74.7,4,202361,7.03
63.9,11,80,7,2,1,92.0,2,218826,6.31
129.6,10,1320,18,4,3,66.3,3,194839,8.22
92.2,5,398,21,3,2,74.4,2,134035,6.346
87.0,9,565,25,3,3,62.0,2,222274,5.929
111.1,6,993,9,4,3,70.7,4,157500,8.244
111.3,14,1176,13,5,3,69.3,4,193746,8.221
112.4,15,609,18,4,3,80.2,3,175985,8.357
92.7,5,630,33,3,3,75.6,2,237263,5.781
49.2,8,453,14,1,1,72.2,1,118087,3.771
43.4,9,245,13,2,1,79.7,2,129947,3.999
129.6,11,706,16,5,3,71.3,4,222431,9.022
58.9,6,610,8,2,1,93.4,2,205744,5.376
83.7,1,230,13,4,3,84.1,3,152708,7.123
41.8,1,801,25,1,1,88.5,1,292421,3.077
82.6,3,1471,27,3,2,71.0,2,217335,4.366
88.5,11,761,11,4,3,79.8,2,91345,6.894
117.9,10,216,17,4,3,66.8,3,207727,8.203
111.7,15,1015,18,4,3,77.1,3,107268,8.29
70.3,24,606,18,2,1,69.4,1,205004,5.348
88.9,12,1120,12,3,2,57.8,3,107402,5.994
77.0,1,867,26,2,2,100.0,1,116521,5.57
101.1,7,749,8,3,2,74.3,2,185399,6.972
97.1,4,568,1,3,2,92.1,2,266586,7.828
39.7,9,924,7,1,1,76.5,2,102104,3.814
48.6,4,649,6,2,2,79.0,2,222489,4.339
82.6,18,212,19,3,2,51.7,2,173848,5.867
74.9,7,445,22,3,2,69.3,2,125009,5.507
41.2,12,960,20,1,1,81.6,1,194528,3.491
73.6,11,620,19,3,2,52.3,3,299593,4.862
72.4,1,541,11,2,1,89.9,2,217362,5.679
63.8,10,1200,8,2,2,70.4,2,184212,4.752
120.0,14,473,25,4,3,75.2,2,163190,8.352
92.2,13,963,32,3,2,83.4,3,230323,6.183
52.9,4,146,1,2,1,69.7,1,167674,4.985
80.3,17,267,8,3,2,47.6,2,129069,6.276
77.3,10,208,1,2,1,73.1,2,124809,6.506
89.7,4,508,10,3,2,67.3,2,145607,6.742
70.9,11,828,12,3,2,61.9,2,220088,5.028
115.0,12,785,30,4,3,75.4,4,99005,7.669
63.6,7,416,13,2,2,52.2,2,194040,4.594
110.6,13,1517,22,4,3,78.7,3,199176,7.326
78.9,13,573,36,3,2,66.7,2,261740,5.031
90.0,4,655,25,3,3,75.4,2,100322,6.302
66.8,10,1182,1,3,2,73.7,2,269969,4.897
98.5,20,233,8,3,3,42.9,2,164230,6.974
75.0,2,580,17,2,2,100.0,1,129088,5.843
74.8,10,803,28,2,1,67.9,2,131346,4.925
83.9,15,356,16,2,2,60.0,2,145276,6.221
66.7,20,741,1,3,2,74.3,2,120590,5.98
35.9,12,519,8,1,1,87.5,1,147609,3.769
39.4,16,616,20,1,1,79.7,1,245293,3.339
50.3,14,1076,24,2,2,86.6,2,186281,3.67
100.1,12,442,16,3,2,94.1,2,144431,7.746
107.9,12,480,19,3,2,84.0,3,218939,7.942
33.5,10,1088,8,1,1,56.3,1,192486,2.517
75.5,12,401,4,3,2,51.1,2,221056,5.606
75.3,16,427,22,3,2,69.7,2,228458,5.535
63.5,1,80,6,3,2,79.6,2,114276,5.883
80.1,12,131,17,3,2,96.9,3,134408,7.213
35.4,30,876,1,1,1,58.2,1,58413,3.661
86.2,8,80,4,2,1,86.4,2,206344,7.168
118.7,4,519,9,4,3,68.7,4,229743,8.47
89.1,2,718,6,3,2,80.5,3,234226,6.906
74.5,19,1180,5,2,1,66.4,1,265006,5.247
111.5,12,258,19,4,3,70.9,3,156515,8.138
106.7,11,615,15,4,2,89.1,3,102774,8.274
75.4,20,184,18,3,2,100.0,2,144296,7.034
77.5,9,929,23,3,2,84.0,2,186630,5.742
153.6,5,555,28,6,4,58.6,4,204287,9.868
72.2,20,635,26,3,2,64.8,2,144474,4.836
106.9,5,1092,5,4,3,78.5,3,84478,7.822
95.0,9,80,18,4,3,65.9,3,101964,7.392
25.0,10,1453,23,2,2,87.0,1,191872,1.809
64.3,15,1019,33,2,1,56.4,2,140729,3.424
104.9,12,80,18,4,3,69.1,3,213254,7.825
137.5,15,530,26,4,3,79.1,3,142722,9.561
78.6,4,350,2,3,3,86.0,2,166402,6.934
85.1,12,507,13,3,2,89.6,2,290989,6.814
85.0,7,1075,23,3,2,64.7,3,83402,5.397
94.1,8,563,33,3,2,82.5,2,237658,6.08
47.4,7,694,7,2,1,78.8,1,202648,4.097
74.1,5,261,5,2,1,73.0,1,228523,5.603
97.9,1,563,26,3,3,76.4,2,165641,6.638
54.9,8,708,13,3,2,77.6,3,84112,4.936
56.4,7,567,12,2,2,60.9,1,253603,4.053
105.1,19,521,17,4,3,67.5,4,147709,7.965
80.0,8,561,1,3,2,56.8,2,191445,6.01
54.7,5,80,28,2,1,81.7,2,283464,3.854
87.3,3,458,11,3,2,66.0,2,315995,5.571
103.1,12,353,2,4,3,60.8,4,132514,8.377
96.9,14,945,9,4,2,62.7,3,197119,6.702
53.3,11,447,12,2,1,81.2,2,189896,4.697
79.5,14,367,6,3,2,59.2,2,136287,6.154
78.4,4,243,4,3,2,83.7,2,211376,6.511
84.1,8,866,1,3,1,100.0,3,239605,6.743
66.5,1,1267,23,2,1,59.7,1,197081,3.225
44.9,5,1009,5,2,1,51.7,1,91255,3.231
49.5,9,1254,11,2,2,56.2,2,161221,3.517
124.2,9,111,17,4,3,74.9,3,53510,9.558
93.6,18,828,28,3,2,68.2,2,50000,6.599
106.2,10,780,9,3,1,71.7,3,151029,7.627
87.3,11,356,9,4,3,59.8,4,200106,6.765
63.3,14,937,18,2,1,50.6,1,179211,3.985
124.3,5,371,1,4,3,66.2,4,289782,8.906
108.8,17,686,19,4,3,83.7,3,161082,8.063
76.3,10,308,6,2,1,63.0,0,175961,5.605
48.8,9,411,7,1,1,97.8,1,64564,5.013
53.7,12,381,27,1,1,68.5,1,183569,3.708
31.0,2,857,18,1,1,85.6,1,255251,2.439
76.5,11,267,7,2,2,65.5,2,183560,6.079
76.7,12,855,20,3,2,90.5,2,173723,5.921
60.4,12,1267,1,1,1,83.5,1,192218,4.457
109.7,15,358,14,4,2,44.5,3,177343,7.506
119.7,1,202,4,4,3,75.1,3,179204,9.325
50.2,11,888,26,3,2,60.5,3,127614,3.586
102.7,14,80,2,3,2,96.9,2,255316,8.762
47.4,18,704,33,2,1,90.0,2,129085,4.088
71.5,4,1381,6,2,1,76.6,2,186768,4.844
105.1,9,837,32,4,3,57.0,4,208118,6.734
79.2,14,575,34,3,2,81.3,3,191077,5.618
64.8,6,662,30,2,1,88.0,2,220667,4.473
72.9,12,1084,25,2,2,78.6,2,173912,4.652
100.2,12,707,1,3,2,77.9,3,196629,7.551
87.2,3,982,25,3,2,60.0,3,262907,4.792
47.8,1,492,36,2,1,63.2,2,160853,2.715
88.7,18,395,19,4,2,45.5,4,180232,6.284
58.0,17,688,3,2,1,87.8,1,199848,5.473
71.1,13,250,12,2,1,95.0,1,178412,6.233
74.1,8,448,25,2,1,69.0,2,143353,5.281
75.4,8,801,1,3,3,89.7,3,158670,6.798
64.6,21,580,11,2,2,54.2,2,233031,4.85
106.7,6,80,8,3,2,69.9,3,58635,8.374
112.5,11,604,12,4,3,55.3,3,171054,7.817
60.5,14,80,1,2,1,70.0,2,86665,6.052
109.4,1,1667,22,4,3,65.6,3,186495,6.248
56.2,14,1076,6,3,2,65.2,3,154885,4.862
69.0,13,989,2,2,2,61.5,1,145267,5.178
71.5,12,654,15,3,2,84.0,2,165897,5.787
85.3,9,803,2,3,2,71.4,2,193654,6.544
83.4,13,561,19,3,3,85.3,1,209000,6.465
81.8,9,408,1,3,2,62.5,2,305631,6.04
63.8,9,765,24,2,1,87.1,1,166341,4.411
70.4,12,686,1,3,2,74.0,1,202832,5.748
79.7,16,1067,28,3,2,71.6,2,244459,4.971
108.5,12,643,5,4,3,62.3,3,139736,7.949
78.2,20,1028,22,3,2,73.4,2,188446,5.602
120.8,5,386,10,4,3,77.2,3,152998,9.006
81.0,7,531,14,3,3,87.0,3,168431,6.431
85.7,3,830,37,3,2,60.6,2,221787,4.569
131.4,8,80,21,4,3,90.3,3,116676,9.56
63.4,14,645,25,2,1,63.2,2,104405,4.592
78.4,3,1112,28,3,2,79.7,2,116664,5.284
72.1,7,382,13,3,3,74.3,2,196947,5.742
83.5,19,967,17,3,2,88.4,2,247407,6.464
103.5,3,1006,18,3,2,57.8,3,171250,6.556
77.7,10,726,10,3,1,40.0,2,146353,5.028
129.3,10,1050,14,4,2,76.5,3,102685,8.805
49.1,8,780,10,2,2,81.4,1,260396,4.151
54.0,11,1093,31,2,1,81.0,2,213499,3.369
58.3,15,1055,20,1,1,73.7,1,201325,3.961
63.6,16,875,16,2,1,80.7,2,230679,4.79
100.9,6,339,22,3,2,63.3,2,105313,6.657
91.5,12,827,14,3,2,69.0,3,50000,6.939
112.6,6,516,18,4,3,73.7,3,188746,8.157
87.3,7,379,9,4,2,56.1,3,230908,6.336
102.3,13,1054,15,3,2,68.0,2,137827,6.695
91.2,7,728,26,4,3,100.0,3,177632,7.6
88.0,14,838,18,4,3,73.2,3,150931,6.661
87.9,16,726,22,3,2,65.9,2,215372,5.892
75.9,9,741,24,3,2,64.7,2,263930,4.753
101.9,14,1112,12,4,3,64.0,3,134123,7.229
87.4,12,350,21,4,3,76.5,3,61621,6.867
83.7,10,173,4,3,2,84.6,2,159044,7.233
64.7,8,401,1,1,1,77.5,1,256029,5.486
107.8,7,721,11,4,3,55.5,4,187740,7.583
112.2,6,1044,24,4,3,79.5,4,143044,7.759
71.0,7,849,23,3,2,64.7,2,108337,4.925
84.6,18,1167,31,3,2,82.5,2,136788,5.625
56.7,6,890,26,2,1,89.4,2,217134,3.893
74.4,21,606,18,2,1,75.2,1,223007,5.455
55.5,4,1495,1,2,1,66.1,2,145838,3.734
100.5,5,473,19,4,2,69.4,3,192061,7.068
97.3,11,950,35,4,3,75.1,3,209567,6.4
64.5,3,1097,40,2,2,68.5,1,141604,3.23
117.6,11,684,20,3,2,78.6,2,188001,7.56
84.4,19,726,33,3,2,97.2,2,136108,6.179
91.8,6,1047,8,3,2,62.3,2,89850,6.313
68.6,5,1392,24,2,1,72.4,3,121525,4.075
73.6,9,900,13,3,2,91.0,2,183472,5.716
92.6,9,312,1,3,1,75.8,2,144653,7.829
45.2,1,1182,1,1,1,64.6,1,114256,3.128
80.5,14,870,28,3,2,71.8,2,248189,5.116
82.5,3,613,30,2,1,92.0,2,158713,5.387
122.0,13,781,12,5,3,44.6,4,261799,8.013
88.3,13,648,1,4,3,60.4,3,113795,7.373
90.8,8,137,6,3,2,73.1,2,253127,7.173
62.2,6,1143,10,2,1,84.7,2,222188,4.516
85.4,8,724,12,3,2,94.0,2,215993,6.494
102.1,18,1303,4,4,2,75.1,3,154867,7.436
95.8,10,578,3,4,3,72.7,3,129129,7.555
107.5,4,410,19,3,2,80.9,2,152569,7.628
92.3,14,370,23,3,2,98.5,2,148614,7.393
88.2,8,726,12,3,2,89.4,2,126392,7.128
81.6,14,673,20,3,3,82.7,2,193697,6.22
60.5,17,1064,21,2,1,100.0,1,299413,4.505
71.5,8,1389,16,2,1,80.7,2,144156,4.772
137.6,8,1492,6,4,3,82.2,3,134227,9.522
94.5,10,455,19,4,2,74.4,3,84792,7.093
101.6,18,428,16,4,3,82.0,3,174414,8.027
100.5,4,512,32,4,3,86.1,3,249325,6.837
90.3,17,1410,18,2,1,60.2,2,337542,4.886
135.2,18,963,27,5,4,97.5,4,167490,9.789
94.2,15,310,13,4,3,61.4,3,192279,7.14
86.0,10,777,9,3,2,62.9,2,209208,6.111
80.3,3,935,11,3,2,75.7,2,187796,5.606
65.8,15,666,17,2,1,67.4,2,286088,4.705
48.4,14,438,9,2,1,85.1,2,124667,4.943
99.6,5,300,19,3,2,93.4,2,95740,7.617
87.6,6,560,7,3,2,58.2,2,208318,6.246
83.7,8,870,2,4,2,85.5,4,303397,6.848
74.5,14,351,26,3,2,97.5,3,117036,6.212
85.1,16,253,13,3,2,75.9,2,187994,6.932
69.9,2,1041,5,3,2,76.6,2,165494,5.148
60.5,15,608,20,2,2,78.6,2,323770,4.602
151.4,19,1350,5,5,3,67.1,4,284379,10.19
88.6,12,538,16,4,3,100.0,3,138141,7.562
80.4,17,1114,17,2,2,77.2,1,301355,5.075
56.3,1,641,17,2,2,60.4,2,166561,3.839
111.4,13,391,19,4,3,81.8,3,66944,8.614
63.3,4,987,11,3,2,65.2,3,50000,5.13
109.1,2,891,6,3,2,63.0,2,317935,6.955
63.8,4,173,9,2,2,83.5,2,277957,5.201
72.1,10,567,14,2,1,47.8,2,195053,4.978
61.4,11,1058,1,2,1,74.1,1,239136,4.801
57.0,1,80,10,3,2,82.1,2,99595,5.549
104.0,15,1227,32,3,2,74.2,2,249483,5.795
59.7,10,522,10,2,2,87.7,2,153384,5.367
81.4,12,1185,21,3,2,62.5,2,122078,5.156
69.9,1,981,10,2,2,60.9,1,207423,4.273
110.0,9,998,16,4,3,55.8,3,164337,7.111
102.6,13,1079,20,4,3,66.1,3,218982,6.759
119.1,14,407,20,4,2,66.9,3,155868,8.119
52.6,12,254,18,2,1,86.0,1,245917,4.508
111.2,18,363,25,4,2,88.5,4,113903,8.714
92.5,9,804,20,3,3,88.5,2,224138,6.636
44.9,14,1277,14,1,1,70.8,1,307668,3.016
65.3,20,80,8,3,2,71.9,2,97907,6.335
57.7,7,498,26,2,1,93.0,2,193234,4.638
72.2,6,80,11,2,2,81.6,2,187310,5.964
95.2,7,1286,23,4,3,62.2,3,204826,6.009
81.8,9,811,5,2,2,83.7,2,134601,6.411
63.7,12,452,24,3,2,86.7,2,204840,5.148
135.4,1,423,12,5,4,79.7,4,94480,10.223
106.8,8,80,25,4,3,69.9,3,108165,7.634
90.1,15,789,21,3,2,75.1,2,201447,6.085
91.6,10,833,13,4,3,80.2,3,222545,6.769
72.9,11,652,2,3,2,77.5,2,196816,6.291
75.6,17,665,4,3,2,88.0,2,208036,6.662
98.1,14,620,8,3,2,65.3,3,165606,7.319
78.6,11,1162,20,3,2,73.4,2,191276,5.319
80.9,13,465,14,2,1,77.9,2,260249,5.932
89.8,6,1203,14,4,3,43.4,3,168110,5.67
125.5,21,759,17,5,3,86.7,4,245257,9.168
92.9,8,422,1,4,2,58.0,4,237607,7.026
136.4,15,933,20,5,3,66.2,4,152598,9.187
120.9,6,826,2,4,3,63.0,3,180428,8.623
97.7,9,273,12,3,2,41.7,2,189176,6.676
79.6,11,584,24,3,2,82.6,2,131499,5.608
85.4,15,363,18,4,3,89.4,3,63674,7.664
107.3,18,680,19,4,2,80.1,3,240400,7.867
51.9,8,842,10,2,1,88.2,2,56774,4.651
87.0,19,723,13,4,3,61.9,3,186975,6.832
118.9,15,1029,12,4,3,82.5,4,227906,8.695
129.6,1,547,15,4,3,77.4,3,226663,8.734
105.2,6,612,3,3,2,70.5,2,96518,7.726
77.8,18,733,16,2,2,65.2,2,161341,5.48
94.0,12,206,12,3,2,65.8,2,214735,6.865
82.3,3,934,5,3,2,54.9,2,170571,5.778
39.7,8,603,19,1,1,96.2,1,172527,3.545
123.2,14,579,18,4,3,92.0,4,205304,9.39
29.7,5,381,20,1,1,84.8,1,200666,2.635
42.5,12,814,21,1,1,71.3,1,127173,3.186
92.9,1,1473,12,3,3,69.6,3,248531,5.702
100.5,7,1096,35,3,2,74.1,2,160111,5.76
98.1,14,487,30,4,3,56.7,3,210051,6.633
33.0,7,792,9,1,1,70.8,1,217675,2.629
88.1,18,1099,13,3,2,91.1,2,281211,6.195
46.0,17,478,9,1,1,70.2,1,178325,4.206
62.7,8,252,1,2,2,83.2,2,170752,5.899
82.5,5,303,18,3,2,58.9,2,207148,5.947
107.3,6,1028,26,4,3,83.8,4,114013,7.491
35.7,1,1020,5,1,1,62.7,1,250784,2.508
61.0,8,1344,23,2,1,75.2,2,252953,3.741
95.6,4,988,29,3,2,89.1,3,220570,6.241
115.2,12,671,1,5,4,70.7,3,182865,9.141
85.7,5,567,29,2,1,75.5,1,263636,5.27
44.2,17,298,7,1,1,69.4,0,225404,3.965
134.3,7,1127,1,4,3,93.4,3,104361,9.894
43.7,6,1183,19,1,1,71.9,1,145810,2.726
91.7,17,719,24,3,2,82.9,3,127298,6.769
65.5,2,448,10,1,1,88.1,0,141662,4.962
82.3,12,1119,26,3,2,94.8,2,174020,5.573
121.0,8,577,16,4,3,100.0,4,207978,9.283
123.8,17,461,31,5,4,90.4,4,138602,9.247
104.9,14,996,8,5,3,86.2,4,139130,8.602
165.8,5,1054,28,6,4,64.3,5,260711,10.459
65.7,21,80,8,2,2,88.9,2,187618,6.419
66.9,15,283,14,3,2,59.0,2,290810,5.257
126.1,1,1016,23,5,3,75.9,4,182029,8.256
85.0,15,457,11,3,2,76.0,2,92249,6.839
25.0,11,1034,20,1,1,62.5,0,143718,1.72
114.4,10,557,19,4,2,59.8,3,210601,7.844
84.1,6,1002,10,3,2,82.0,2,164661,6.021
135.9,10,718,12,5,4,66.5,4,98686,10.221
132.7,13,1235,27,6,4,88.1,5,227923,9.417
87.6,1,372,1,4,2,89.9,4,359295,7.243
53.1,1,889,1,2,1,76.3,1,185226,4.098
39.9,12,599,10,1,1,61.2,1,233514,3.259
80.5,8,405,16,3,2,72.3,2,199341,6.018
88.8,3,1406,18,4,3,87.8,3,180983,5.966
58.2,4,984,9,2,1,72.0,2,175880,4.059
120.1,1,996,15,4,3,66.9,3,172137,8.003
105.5,5,1029,22,4,3,54.5,3,128013,6.817
27.8,11,533,7,1,1,40.0,2,212735,2.355
74.5,6,820,32,3,2,99.8,3,313162,5.132
57.4,6,661,15,2,2,68.5,2,50000,4.601
70.5,5,504,11,3,2,65.8,3,121884,5.756
92.8,11,258,27,4,2,56.2,3,204844,6.275
34.4,5,638,18,2,1,40.0,2,286666,1.854
50.1,7,793,20,2,2,75.1,2,194620,3.584
107.1,12,1019,18,4,3,84.2,3,147959,7.748
124.2,2,660,19,5,3,68.0,5,108461,8.384
67.8,17,1426,9,3,2,76.0,2,226096,5.113
47.8,16,80,6,1,1,61.1,1,125715,4.198
87.5,18,1047,3,3,2,65.8,2,203065,6.551
82.2,8,1106,18,3,2,73.0,2,188717,5.3
96.3,12,139,24,3,2,67.4,2,116860,7.289
125.6,25,943,29,5,4,47.4,4,106230,8.178
117.3,1,847,20,5,3,83.6,4,210667,8.276
73.5,15,80,11,3,1,66.9,3,183241,6.038
85.0,2,702,27,3,2,70.2,2,104842,5.488
85.0,18,825,30,3,2,68.5,2,179637,5.67
109.5,9,728,5,4,3,81.2,3,52384,8.48
73.2,4,913,12,3,2,61.8,3,200509,4.952
53.5,8,830,2,2,2,72.2,2,284385,4.131
35.2,17,1494,23,1,1,74.2,1,172569,2.235
89.0,10,497,8,4,3,97.8,3,167420,8.021
80.0,20,836,10,4,3,61.0,3,208389,6.154
93.3,4,366,12,3,2,64.6,2,119389,6.525
77.0,1,779,5,2,1,74.7,2,233107,4.99
124.6,14,971,17,4,3,77.1,4,50000,9.029
128.2,21,907,3,4,3,78.3,3,223234,9.794
57.6,1,305,20,2,2,71.2,2,193436,4.367
100.6,1,616,11,5,4,59.4,4,222982,7.497
66.5,9,1234,14,2,2,52.8,2,152860,3.885
37.2,15,525,9,1,1,80.1,0,122399,3.495
104.5,11,921,16,4,3,81.7,4,259453,7.672
94.4,5,1734,5,4,3,80.0,3,169373,6.512
121.0,8,946,16,5,4,71.8,4,208526,8.46
99.0,23,970,33,3,2,69.2,2,203385,6.195
107.4,10,602,4,4,3,85.6,4,178487,8.615
79.8,12,826,11,3,2,72.2,2,265448,6.039
55.9,13,266,2,2,1,83.7,2,179884,5.377
112.5,21,167,16,4,3,78.4,3,190941,9.332
78.9,9,475,20,3,2,69.0,2,202064,5.644
108.4,8,373,22,4,4,66.0,3,152117,7.821
81.8,14,268,31,3,2,60.0,2,132833,5.609
81.6,15,417,16,4,3,63.8,3,219211,6.49
95.0,10,608,7,4,3,61.6,3,147282,7.033
86.2,1,895,27,3,3,57.9,2,222462,4.848
42.3,8,674,1,2,1,100.0,1,190313,4.69
132.8,11,480,7,4,2,94.8,2,157067,10.091
121.0,1,934,17,4,3,86.6,4,308106,8.304
82.8,9,688,30,3,2,53.5,2,72770,5.063
82.4,13,80,14,3,3,59.1,3,89650,6.74
123.0,3,702,15,4,3,67.9,3,138499,8.372
60.6,8,1087,16,2,2,81.4,2,221607,4.63
91.2,7,762,14,4,3,73.2,3,200211,6.485
49.2,22,446,1,2,1,69.2,2,106087,5.059
156.9,8,877,12,6,4,72.7,4,169654,10.718
49.8,15,653,17,1,1,73.6,1,160998,3.962
58.6,4,530,26,2,1,72.4,1,96851,4.052
51.6,1,560,17,1,1,62.6,1,163647,3.534
55.8,10,1375,3,1,1,53.5,2,225907,3.821
61.7,20,932,20,2,1,71.4,1,210203,4.3
44.3,7,993,18,2,2,75.8,1,236784,3.464
120.4,22,588,13,5,3,85.7,3,308422,9.326
89.6,7,373,36,3,2,64.7,3,174250,5.663
122.5,4,714,29,4,3,54.7,3,198291,7.24
40.9,13,817,5,1,1,95.2,1,199998,4.227
101.4,4,647,24,4,3,85.5,3,131381,7.495
76.9,6,179,9,2,1,74.3,2,235648,5.811
78.0,15,453,12,3,2,92.3,3,222984,6.575
58.6,1,621,13,2,2,75.8,1,305589,4.142
89.0,9,80,15,3,2,85.3,3,186174,6.949
95.7,1,444,12,3,2,76.0,3,163156,7.005
102.2,14,1109,25,4,3,96.0,3,101271,7.454
78.6,25,480,25,3,2,74.0,2,219828,6.065
81.9,1,1294,10,3,2,91.6,3,203741,5.962
127.9,16,80,25,5,3,61.3,3,236666,8.823
122.0,19,727,22,4,2,62.1,3,177981,8.179
30.5,18,510,2,1,1,63.2,1,215460,3.425
81.3,1,744,33,3,2,88.3,2,232231,4.928
70.6,21,727,29,3,2,76.6,1,199554,4.949
48.2,6,190,26,2,1,68.5,1,227521,3.267
92.6,25,641,8,3,2,52.3,3,156052,6.927
46.9,11,255,28,2,1,75.1,1,168862,3.507
114.7,13,561,22,4,3,72.1,4,283462,7.938
97.9,13,577,12,3,2,89.4,2,266955,7.465
78.2,5,946,18,3,2,92.1,2,165051,6.136
25.0,3,1183,20,1,1,76.6,1,185659,1.858
67.8,9,519,19,3,3,85.2,3,296513,5.455
114.6,7,1172,14,3,2,74.1,3,115727,7.396
94.2,15,655,8,3,2,60.1,3,195634,6.974
76.9,2,406,20,3,2,70.8,2,291354,5.188
103.8,19,716,2,3,2,65.0,3,102071,7.835
97.9,14,177,17,4,2,74.4,4,142774,7.819
